HDR,ROLLING SYSTEM DEMAND
20210921063000,30000.0
20210921063500,29830.0
20210921064000,29769.0
20210921064500,29920.0
20210921065000,29941.0
20210921065500,30144.0
20210921070000,30177.0
20210921070500,30328.0
20210921071000,30482.0
20210921071500,30527.0
20210921072000,30570.0
20210921072500,30549.0
20210921073000,30433.0
20210921073500,30604.0
20210921074000,30752.0
20210921074500,30645.0
20210921075000,30705.0
20210921075500,30653.0
20210921080000,30644.0
20210921080500,30722.0
20210921081000,30954.0
20210921081500,30880.0
20210921082000,30784.0
20210921082500,30749.0
20210921083000,30645.0
20210921083500,30434.0
20210921084000,30284.0
20210921084500,30113.0
20210921085000,30113.0
20210921085500,29973.0
20210921090000,29804.0
20210921090500,29759.0
20210921091000,29672.0
20210921091500,29438.0
20210921092000,29298.0
20210921092500,29269.0
20210921093000,29214.0
20210921093500,29158.0
20210921094000,28963.0
20210921094500,28920.0
20210921095000,28958.0
20210921095500,28850.0
20210921100000,28833.0
20210921100500,28825.0
20210921101000,28783.0
20210921101500,28726.0
20210921102000,28619.0
20210921102500,28517.0
20210921103000,28481.0
20210921103500,28508.0
20210921104000,28487.0
20210921104500,28489.0
20210921105000,28532.0
20210921105500,28543.0
20210921110000,28473.0
20210921110500,28335.0
20210921111000,28260.0
20210921111500,28223.0
20210921112000,28235.0
20210921112500,28234.0
20210921113000,28117.0
20210921113500,28201.0
20210921114000,28279.0
20210921114500,28180.0
20210921115000,28197.0
20210921115500,28189.0
20210921120000,28223.0
20210921120500,28218.0
20210921121000,28080.0
20210921121500,27985.0
20210921122000,28024.0
20210921122500,27964.0
20210921123000,27940.0
20210921123500,27964.0
20210921124000,28086.0
20210921124500,28223.0
20210921125000,28156.0
20210921125500,28052.0
20210921130000,28071.0
20210921130500,28107.0
20210921131000,28053.0
20210921131500,28096.0
20210921132000,28141.0
20210921132500,28223.0
20210921133000,28262.0
20210921133500,28270.0
20210921134000,28260.0
20210921134500,28307.0
20210921135000,28353.0
20210921135500,28285.0
20210921140000,28349.0
20210921140500,28289.0
20210921141000,28248.0
20210921141500,28300.0
20210921142000,28441.0
20210921142500,28487.0
20210921143000,28537.0
20210921143500,28663.0
20210921144000,28805.0
20210921144500,28947.0
20210921145000,29154.0
20210921145500,29325.0
20210921150000,29444.0
20210921150500,29581.0
20210921151000,29735.0
20210921151500,29914.0
20210921152000,30075.0
20210921152500,30234.0
20210921153000,30353.0
20210921153500,30613.0
20210921154000,30771.0
20210921154500,31043.0
20210921155000,31203.0
20210921155500,31328.0
20210921160000,31456.0
20210921160500,31630.0
20210921161000,31670.0
20210921161500,31813.0
20210921162000,32100.0
20210921162500,32292.0
20210921163000,32455.0
20210921163500,32670.0
20210921164000,32749.0
20210921164500,32778.0
20210921165000,32896.0
20210921165500,32803.0
20210921170000,32847.0
20210921170500,32895.0
20210921171000,32863.0
20210921171500,32909.0
20210921172000,32998.0
20210921172500,33033.0
20210921173000,33054.0
20210921173500,33189.0
20210921174000,33240.0
20210921174500,33288.0
20210921175000,33270.0
20210921175500,33219.0
20210921180000,33230.0
20210921180500,33099.0
20210921181000,33216.0
20210921181500,33299.0
20210921182000,33424.0
20210921182500,33469.0
20210921183000,33556.0
20210921183500,33711.0
20210921184000,33622.0
20210921184500,33703.0
20210921185000,33634.0
20210921185500,33452.0
20210921190000,33382.0
20210921190500,33376.0
20210921191000,33058.0
20210921191500,32742.0
20210921192000,32438.0
20210921192500,32135.0
20210921193000,31879.0
20210921193500,31867.0
20210921194000,31765.0
20210921194500,31632.0
20210921195000,31429.0
20210921195500,31208.0
20210921200000,31013.0
20210921200500,30963.0
20210921201000,30737.0
20210921201500,30461.0
20210921202000,30247.0
20210921202500,29876.0
20210921203000,29517.0
20210921203500,29425.0
20210921204000,29099.0
20210921204500,28746.0
20210921205000,28553.0
20210921205500,28304.0
20210921210000,27913.0
20210921210500,27696.0
20210921211000,27432.0
20210921211500,27206.0
20210921212000,26909.0
20210921212500,26594.0
20210921213000,26236.0
20210921213500,25996.0
20210921214000,25614.0
20210921214500,25342.0
20210921215000,25085.0
20210921215500,24809.0
20210921220000,24546.0
20210921220500,24217.0
20210921221000,24049.0
20210921221500,23823.0
20210921222000,23641.0
20210921222500,23382.0
20210921223000,23029.0
20210921223500,22759.0
2000,
20210908000000,23472.0
20210908000500,23397.0
20210908001000,23380.0
20210908001500,23333.0
20210908002000,23268.0
20210908002500,23174.0
20210908003000,23058.0
20210908003500,22829.0
20210908004000,22832.0
20210908004500,22858.0
20210908005000,22818.0
20210908005500,22782.0
20210908010000,22754.0
20210908010500,22972.0
20210908011000,23123.0
20210908011500,23073.0
20210908012000,23129.0
20210908012500,23082.0
20210908013000,23046.0
20210908013500,22999.0
20210908014000,22938.0
20210908014500,22909.0
20210908015000,22814.0
20210908015500,22761.0
20210908020000,22626.0
20210908020500,22553.0
20210908021000,22733.0
20210908021500,22724.0
20210908022000,22684.0
20210908022500,22676.0
20210908023000,22676.0
20210908023500,22678.0
20210908024000,22671.0
20210908024500,22716.0
20210908025000,22676.0
20210908025500,22692.0
20210908030000,22690.0
20210908030500,22673.0
20210908031000,22658.0
20210908031500,22671.0
20210908032000,22718.0
20210908032500,22799.0
20210908033000,22778.0
20210908033500,22813.0
20210908034000,22818.0
20210908034500,22834.0
20210908035000,22840.0
20210908035500,22903.0
20210908040000,22878.0
20210908040500,22559.0
20210908041000,22539.0
20210908041500,22628.0
20210908042000,22729.0
20210908042500,22611.0
20210908043000,22678.0
20210908043500,22573.0
20210908044000,22640.0
20210908044500,22778.0
20210908045000,23047.0
20210908045500,23333.0
20210908050000,23548.0
20210908050500,24085.0
20210908051000,24460.0
20210908051500,24608.0
20210908052000,24836.0
20210908052500,25221.0
20210908053000,25562.0
20210908053500,26004.0
20210908054000,26472.0
20210908054500,26647.0
20210908055000,26796.0
20210908055500,27152.0
20210908060000,27505.0
20210908060500,28046.0
20210908061000,28479.0
20210908061500,28699.0
20210908062000,28856.0
20210908062500,29069.0
20210908063000,29318.0
20210908063500,29524.0
20210908064000,29683.0
20210908064500,29860.0
20210908065000,29948.0
20210908065500,29877.0
20210908070000,30085.0
20210908070500,30378.0
20210908071000,30616.0
20210908071500,30740.0
20210908072000,30711.0
20210908072500,30681.0
20210908073000,30618.0
20210908073500,30618.0
20210908074000,30576.0
20210908074500,30375.0
20210908075000,30325.0
20210908075500,30197.0
20210908080000,30196.0
20210908080500,30178.0
20210908081000,30280.0
20210908081500,30198.0
20210908082000,30301.0
20210908082500,30255.0
20210908083000,30151.0
20210908083500,30175.0
20210908084000,30080.0
20210908084500,29929.0
20210908085000,29970.0
20210908085500,29921.0
20210908090000,29886.0
20210908090500,29848.0
20210908091000,29800.0
20210908091500,31099.0
20210908092000,29263.0
20210908092500,30180.0
20210908093000,29997.0
20210908093500,29536.0
20210908094000,29414.0
20210908094500,29316.0
20210908095000,29305.0
20210908095500,29409.0
20210908100000,29550.0
20210908100500,29538.0
20210908101000,29563.0
20210908101500,29520.0
20210908102000,29519.0
20210908102500,29501.0
20210908103000,29464.0
20210908103500,29542.0
20210908104000,29388.0
20210908104500,29256.0
20210908105000,29297.0
20210908105500,29383.0
20210908110000,29449.0
20210908110500,29501.0
20210908111000,29533.0
20210908111500,29525.0
20210908112000,29480.0
20210908112500,29409.0
20210908113000,29393.0
20210908113500,29388.0
20210908114000,29370.0
20210908114500,29244.0
20210908115000,29268.0
20210908115500,29181.0
20210908120000,29136.0
20210908120500,29096.0
20210908121000,29089.0
20210908121500,29043.0
20210908122000,29076.0
20210908122500,29235.0
20210908123000,29228.0
20210908123500,29117.0
20210908124000,29019.0
20210908124500,29053.0
20210908125000,29067.0
20210908125500,29034.0
20210908130000,28997.0
20210908130500,29078.0
20210908131000,29064.0
20210908131500,29086.0
20210908132000,29037.0
20210908132500,29061.0
20210908133000,29111.0
20210908133500,29191.0
20210908134000,29270.0
20210908134500,29203.0
20210908135000,29301.0
20210908135500,29336.0
20210908140000,29315.0
20210908140500,29372.0
20210908141000,29291.0
20210908141500,29194.0
20210908142000,29233.0
20210908142500,29194.0
20210908143000,29281.0
20210908143500,29511.0
20210908144000,29695.0
20210908144500,29840.0
20210908145000,29950.0
20210908145500,30135.0
20210908150000,30210.0
20210908150500,30417.0
20210908151000,30751.0
20210908151500,30958.0
20210908152000,31067.0
20210908152500,31234.0
20210908153000,31401.0
20210908153500,31436.0
20210908154000,31586.0
20210908154500,31802.0
20210908155000,32088.0
20210908155500,32282.0
20210908160000,32471.0
20210908160500,32528.0
20210908161000,32620.0
20210908161500,32758.0
20210908162000,32984.0
20210908162500,33076.0
20210908163000,33118.0
20210908163500,33358.0
20210908164000,33299.0
20210908164500,33342.0
20210908165000,33365.0
20210908165500,33407.0
20210908170000,33663.0
20210908170500,33667.0
20210908171000,33613.0
20210908171500,33495.0
20210908172000,33380.0
20210908172500,33373.0
20210908173000,33396.0
20210908173500,33587.0
20210908174000,33673.0
20210908174500,33669.0
20210908175000,33661.0
20210908175500,33651.0
20210908180000,33627.0
20210908180500,33627.0
20210908181000,33546.0
20210908181500,33508.0
20210908182000,33534.0
20210908182500,33533.0
20210908183000,33526.0
20210908183500,33658.0
20210908184000,33698.0
20210908184500,33745.0
20210908185000,33735.0
20210908185500,33900.0
20210908190000,33893.0
20210908190500,33917.0
20210908191000,33776.0
20210908191500,33657.0
20210908192000,33555.0
20210908192500,33289.0
20210908193000,32964.0
20210908193500,33257.0
20210908194000,33213.0
20210908194500,33126.0
20210908195000,32823.0
20210908195500,32551.0
20210908200000,32189.0
20210908200500,32147.0
20210908201000,31996.0
20210908201500,31673.0
20210908202000,31344.0
20210908202500,31205.0
20210908203000,30833.0
20210908203500,30842.0
20210908204000,30788.0
20210908204500,30790.0
20210908205000,30712.0
20210908205500,30434.0
20210908210000,30238.0
20210908210500,30114.0
20210908211000,30036.0
20210908211500,29911.0
20210908212000,29730.0
20210908212500,29440.0
20210908213000,29294.0
20210908213500,29366.0
20210908214000,29273.0
20210908214500,29274.0
20210908215000,29353.0
20210908215500,29286.0
20210908220000,29013.0
20210908220500,28620.0
20210908221000,28305.0
20210908221500,28019.0
20210908222000,27823.0
20210908222500,27570.0
20210908223000,27411.0
20210908223500,27166.0
20210908224000,26913.0
20210908224500,26640.0
20210908225000,26466.0
20210908225500,26347.0
20210908230000,26258.0
20210908230500,26180.0
20210908231000,26063.0
20210908231500,25942.0
20210908232000,25795.0
20210908232500,25534.0
20210908233000,25320.0
20210908233500,25180.0
20210908234000,25055.0
20210908234500,25038.0
20210908235000,24976.0
20210908235500,24880.0
20210909000000,24770.0
20210909000500,24509.0
20210909001000,24474.0
20210909001500,24357.0
20210909002000,24242.0
20210909002500,24096.0
20210909003000,24016.0
20210909003500,24099.0
20210909004000,24103.0
20210909004500,24110.0
20210909005000,24072.0
20210909005500,24010.0
20210909010000,23940.0
20210909010500,24038.0
20210909011000,24003.0
20210909011500,23919.0
20210909012000,23996.0
20210909012500,23932.0
20210909013000,23920.0
20210909013500,23835.0
20210909014000,23851.0
20210909014500,23798.0
20210909015000,23657.0
20210909015500,23513.0
20210909020000,23473.0
20210909020500,23583.0
20210909021000,23638.0
20210909021500,23619.0
20210909022000,23605.0
20210909022500,23616.0
20210909023000,23622.0
20210909023500,23621.0
20210909024000,23612.0
20210909024500,23642.0
20210909025000,23578.0
20210909025500,23577.0
20210909030000,23547.0
20210909030500,23552.0
20210909031000,23499.0
20210909031500,23525.0
20210909032000,23580.0
20210909032500,23624.0
20210909033000,23595.0
20210909033500,23645.0
20210909034000,23685.0
20210909034500,23715.0
20210909035000,23684.0
20210909035500,23759.0
20210909040000,23807.0
20210909040500,23735.0
20210909041000,24057.0
20210909041500,24209.0
20210909042000,24278.0
20210909042500,24358.0
20210909043000,24393.0
20210909043500,24535.0
20210909044000,24733.0
20210909044500,24851.0
20210909045000,25010.0
20210909045500,25319.0
20210909050000,25566.0
20210909050500,26106.0
20210909051000,26574.0
20210909051500,27004.0
20210909052000,27145.0
20210909052500,27314.0
20210909053000,27528.0
20210909053500,27769.0
20210909054000,27894.0
20210909054500,27876.0
20210909055000,27958.0
20210909055500,28206.0
20210909060000,28457.0
20210909060500,28824.0
20210909061000,29375.0
20210909061500,29815.0
20210909062000,30003.0
20210909062500,30205.0
20210909063000,30400.0
20210909063500,30338.0
20210909064000,30533.0
20210909064500,30737.0
20210909065000,30749.0
20210909065500,30855.0
20210909070000,30965.0
20210909070500,31136.0
20210909071000,31286.0
20210909071500,31517.0
20210909072000,31544.0
20210909072500,31582.0
20210909073000,31571.0
20210909073500,31597.0
20210909074000,31461.0
20210909074500,31419.0
20210909075000,31486.0
20210909075500,31495.0
20210909080000,31672.0
20210909080500,31829.0
20210909081000,31840.0
20210909081500,31888.0
20210909082000,31894.0
20210909082500,31974.0
20210909083000,31889.0
20210909083500,31959.0
20210909084000,31883.0
20210909084500,31664.0
20210909085000,31575.0
20210909085500,31620.0
20210909090000,31515.0
20210909090500,31399.0
20210909091000,31408.0
20210909091500,31408.0
20210909092000,31386.0
20210909092500,31495.0
20210909093000,31595.0
20210909093500,31499.0
20210909094000,31322.0
20210909094500,31330.0
20210909095000,31382.0
20210909095500,31367.0
20210909100000,31317.0
20210909100500,31174.0
20210909101000,31128.0
20210909101500,31110.0
20210909102000,31147.0
20210909102500,31057.0
20210909103000,31130.0
20210909103500,31364.0
20210909104000,31318.0
20210909104500,31400.0
20210909105000,31386.0
20210909105500,31373.0
20210909110000,31346.0
20210909110500,31316.0
20210909111000,31317.0
20210909111500,31293.0
20210909112000,31292.0
20210909112500,31393.0
20210909113000,31330.0
20210909113500,31229.0
20210909114000,31241.0
20210909114500,31222.0
20210909115000,31151.0
20210909115500,31153.0
20210909120000,31155.0
20210909120500,31210.0
20210909121000,31301.0
20210909121500,31298.0
20210909122000,31165.0
20210909122500,31044.0
20210909123000,30843.0
20210909123500,30738.0
20210909124000,30597.0
20210909124500,30521.0
20210909125000,30496.0
20210909125500,30439.0
20210909130000,30452.0
20210909130500,30463.0
20210909131000,30440.0
20210909131500,30508.0
20210909132000,30478.0
20210909132500,30410.0
20210909133000,30270.0
20210909133500,30444.0
20210909134000,30474.0
20210909134500,30467.0
20210909135000,30469.0
20210909135500,30366.0
20210909140000,30252.0
20210909140500,30309.0
20210909141000,30129.0
20210909141500,30065.0
20210909142000,30156.0
20210909142500,30208.0
20210909143000,30262.0
20210909143500,30223.0
20210909144000,30392.0
20210909144500,30562.0
20210909145000,30737.0
20210909145500,31096.0
20210909150000,31379.0
20210909150500,31594.0
20210909151000,31693.0
20210909151500,31837.0
20210909152000,32072.0
20210909152500,32239.0
20210909153000,32292.0
20210909153500,32528.0
20210909154000,32643.0
20210909154500,32759.0
20210909155000,32870.0
20210909155500,32959.0
20210909160000,33130.0
20210909160500,33190.0
20210909161000,33182.0
20210909161500,33250.0
20210909162000,33408.0
20210909162500,33588.0
20210909163000,33699.0
20210909163500,33760.0
20210909164000,33732.0
20210909164500,33835.0
20210909165000,33940.0
20210909165500,33906.0
20210909170000,33871.0
20210909170500,33953.0
20210909171000,33892.0
20210909171500,33799.0
20210909172000,33840.0
20210909172500,33891.0
20210909173000,33839.0
20210909173500,33835.0
20210909174000,33830.0
20210909174500,33760.0
20210909175000,33695.0
20210909175500,33602.0
20210909180000,33533.0
20210909180500,33619.0
20210909181000,33661.0
20210909181500,33607.0
20210909182000,33593.0
20210909182500,33498.0
20210909183000,33495.0
20210909183500,33565.0
20210909184000,33623.0
20210909184500,33634.0
20210909185000,33733.0
20210909185500,33765.0
20210909190000,33585.0
20210909190500,33617.0
20210909191000,33548.0
20210909191500,33370.0
20210909192000,33183.0
20210909192500,33018.0
20210909193000,32861.0
20210909193500,32816.0
20210909194000,32697.0
20210909194500,32356.0
20210909195000,32167.0
20210909195500,32065.0
20210909200000,31900.0
20210909200500,31739.0
20210909201000,31590.0
20210909201500,31461.0
20210909202000,31420.0
20210909202500,31146.0
20210909203000,31067.0
20210909203500,31110.0
20210909204000,31080.0
20210909204500,30753.0
20210909205000,30603.0
20210909205500,30459.0
20210909210000,30299.0
20210909210500,30435.0
20210909211000,30259.0
20210909211500,29855.0
20210909212000,29594.0
20210909212500,29410.0
20210909213000,29102.0
20210909213500,29010.0
20210909214000,28863.0
20210909214500,28721.0
20210909215000,28587.0
20210909215500,28408.0
20210909220000,28142.0
20210909220500,28112.0
20210909221000,27973.0
20210909221500,27812.0
20210909222000,27595.0
20210909222500,27374.0
20210909223000,27067.0
20210909223500,26969.0
20210909224000,26908.0
20210909224500,26693.0
20210909225000,26437.0
20210909225500,26226.0
20210909230000,26121.0
20210909230500,26016.0
20210909231000,25900.0
20210909231500,25887.0
20210909232000,25695.0
20210909232500,25481.0
20210909233000,25160.0
20210909233500,24962.0
20210909234000,24879.0
20210909234500,24898.0
20210909235000,24848.0
20210909235500,24692.0
20210910000000,24530.0
20210910000500,24505.0
20210910001000,24466.0
20210910001500,24352.0
20210910002000,24233.0
20210910002500,24104.0
20210910003000,23821.0
20210910003500,23794.0
20210910004000,23992.0
20210910004500,24026.0
20210910005000,24004.0
20210910005500,23975.0
20210910010000,23928.0
20210910010500,23930.0
20210910011000,23873.0
20210910011500,23822.0
20210910012000,23746.0
20210910012500,23626.0
20210910013000,23408.0
20210910013500,23322.0
20210910014000,23439.0
20210910014500,23404.0
20210910015000,23381.0
20210910015500,23359.0
20210910020000,23276.0
20210910020500,23329.0
20210910021000,23284.0
20210910021500,23262.0
20210910022000,23274.0
20210910022500,23189.0
20210910023000,23006.0
20210910023500,23009.0
20210910024000,23125.0
20210910024500,23177.0
20210910025000,23175.0
20210910025500,23129.0
20210910030000,23137.0
20210910030500,23182.0
20210910031000,23247.0
20210910031500,23246.0
20210910032000,23243.0
20210910032500,23281.0
20210910033000,23311.0
20210910033500,23328.0
20210910034000,23374.0
20210910034500,23414.0
20210910035000,23422.0
20210910035500,23420.0
20210910040000,23453.0
20210910040500,23332.0
20210910041000,23416.0
20210910041500,23426.0
20210910042000,23528.0
20210910042500,23571.0
20210910043000,23678.0
20210910043500,24002.0
20210910044000,24193.0
20210910044500,24328.0
20210910045000,24483.0
20210910045500,24519.0
20210910050000,24963.0
20210910050500,25696.0
20210910051000,26193.0
20210910051500,26431.0
20210910052000,26684.0
20210910052500,26908.0
20210910053000,27124.0
20210910053500,27567.0
20210910054000,28011.0
20210910054500,28046.0
20210910055000,28344.0
20210910055500,28606.0
20210910060000,28518.0
20210910060500,28742.0
20210910061000,29115.0
20210910061500,29474.0
20210910062000,29852.0
20210910062500,29955.0
20210910063000,30013.0
20210910063500,30224.0
20210910064000,30365.0
20210910064500,30477.0
20210910065000,30621.0
20210910065500,30701.0
20210910070000,30703.0
20210910070500,31021.0
20210910071000,31239.0
20210910071500,31266.0
20210910072000,31251.0
20210910072500,31246.0
20210910073000,31272.0
20210910073500,31282.0
20210910074000,31298.0
20210910074500,31294.0
20210910075000,31422.0
20210910075500,31450.0
20210910080000,31433.0
20210910080500,31625.0
20210910081000,31750.0
20210910081500,31724.0
20210910082000,31871.0
20210910082500,31832.0
20210910083000,31703.0
20210910083500,31539.0
20210910084000,31531.0
20210910084500,31636.0
20210910085000,31664.0
20210910085500,31578.0
20210910090000,31438.0
20210910090500,31406.0
20210910091000,31354.0
20210910091500,31408.0
20210910092000,31327.0
20210910092500,31269.0
20210910093000,31227.0
20210910093500,31195.0
20210910094000,31174.0
20210910094500,31252.0
20210910095000,31251.0
20210910095500,31225.0
20210910100000,31237.0
20210910100500,31383.0
20210910101000,31472.0
20210910101500,31454.0
20210910102000,31478.0
20210910102500,31473.0
20210910103000,31419.0
20210910103500,31477.0
20210910104000,31415.0
20210910104500,31456.0
20210910105000,31469.0
20210910105500,31440.0
20210910110000,31563.0
20210910110500,31536.0
20210910111000,31473.0
20210910111500,31397.0
20210910112000,31325.0
20210910112500,31250.0
20210910113000,31233.0
20210910113500,31299.0
20210910114000,31382.0
20210910114500,31450.0
20210910115000,31427.0
20210910115500,31372.0
20210910120000,31417.0
20210910120500,31354.0
20210910121000,31241.0
20210910121500,31184.0
20210910122000,31070.0
20210910122500,31026.0
20210910123000,30832.0
20210910123500,30841.0
20210910124000,30723.0
20210910124500,30528.0
20210910125000,30510.0
20210910125500,30377.0
20210910130000,30348.0
20210910130500,30386.0
20210910131000,30397.0
20210910131500,30394.0
20210910132000,30463.0
20210910132500,30426.0
20210910133000,30383.0
20210910133500,30382.0
20210910134000,30409.0
20210910134500,30202.0
20210910135000,30126.0
20210910135500,30059.0
20210910140000,29987.0
20210910140500,29955.0
20210910141000,29948.0
20210910141500,29978.0
20210910142000,29952.0
20210910142500,29938.0
20210910143000,29919.0
20210910143500,30073.0
20210910144000,30190.0
20210910144500,30378.0
20210910145000,30493.0
20210910145500,30536.0
20210910150000,30631.0
20210910150500,30611.0
20210910151000,30700.0
20210910151500,30752.0
20210910152000,30910.0
20210910152500,30842.0
20210910153000,30822.0
20210910153500,30886.0
20210910154000,31009.0
20210910154500,31224.0
20210910155000,31498.0
20210910155500,31606.0
20210910160000,31762.0
20210910160500,31918.0
20210910161000,31971.0
20210910161500,32077.0
20210910162000,32215.0
20210910162500,32283.0
20210910163000,32256.0
20210910163500,32155.0
20210910164000,32201.0
20210910164500,32349.0
20210910165000,32390.0
20210910165500,32387.0
20210910170000,32465.0
20210910170500,32575.0
20210910171000,32590.0
20210910171500,32626.0
20210910172000,32686.0
20210910172500,32556.0
20210910173000,32517.0
20210910173500,32494.0
20210910174000,32406.0
20210910174500,32420.0
20210910175000,32383.0
20210910175500,32344.0
20210910180000,32378.0
20210910180500,32406.0
20210910181000,32385.0
20210910181500,32345.0
20210910182000,32297.0
20210910182500,32312.0
20210910183000,32335.0
20210910183500,32482.0
20210910184000,32445.0
20210910184500,32504.0
20210910185000,32552.0
20210910185500,32529.0
20210910190000,32415.0
20210910190500,32258.0
20210910191000,32117.0
20210910191500,32062.0
20210910192000,31850.0
20210910192500,31482.0
20210910193000,31235.0
20210910193500,31234.0
20210910194000,31086.0
20210910194500,30996.0
20210910195000,31006.0
20210910195500,30978.0
20210910200000,30630.0
20210910200500,30467.0
20210910201000,30400.0
20210910201500,30235.0
20210910202000,30112.0
20210910202500,29966.0
20210910203000,29730.0
20210910203500,29586.0
20210910204000,29289.0
20210910204500,29115.0
20210910205000,29054.0
20210910205500,28886.0
20210910210000,28611.0
20210910210500,28363.0
20210910211000,28295.0
20210910211500,28149.0
20210910212000,27945.0
20210910212500,27756.0
20210910213000,27458.0
20210910213500,27302.0
20210910214000,27148.0
20210910214500,26980.0
20210910215000,26709.0
20210910215500,26481.0
20210910220000,26281.0
20210910220500,26136.0
20210910221000,25972.0
20210910221500,25726.0
20210910222000,25455.0
20210910222500,25204.0
20210910223000,24944.0
20210910223500,24693.0
20210910224000,24538.0
20210910224500,24355.0
20210910225000,24077.0
20210910225500,23808.0
20210910230000,23681.0
20210910230500,23449.0
20210910231000,23277.0
20210910231500,23067.0
20210910232000,22966.0
20210910232500,22828.0
20210910233000,22756.0
20210910233500,22817.0
20210910234000,22769.0
20210910234500,22679.0
20210910235000,22722.0
20210910235500,22753.0
20210911000000,22684.0
20210911000500,22678.0
20210911001000,22543.0
20210911001500,22568.0
20210911002000,22695.0
20210911002500,22675.0
20210911003000,22567.0
20210911003500,22578.0
20210911004000,22563.0
20210911004500,22485.0
20210911005000,22419.0
20210911005500,22342.0
20210911010000,22246.0
20210911010500,22255.0
20210911011000,22373.0
20210911011500,22296.0
20210911012000,22281.0
20210911012500,22260.0
20210911013000,22209.0
20210911013500,22222.0
20210911014000,22225.0
20210911014500,22053.0
20210911015000,21946.0
20210911015500,21857.0
20210911020000,21763.0
20210911020500,21733.0
20210911021000,21678.0
20210911021500,21593.0
20210911022000,21548.0
20210911022500,21537.0
20210911023000,21532.0
20210911023500,21518.0
20210911024000,21475.0
20210911024500,21441.0
20210911025000,21437.0
20210911025500,21396.0
20210911030000,21381.0
20210911030500,21380.0
20210911031000,21478.0
20210911031500,21411.0
20210911032000,21397.0
20210911032500,21332.0
20210911033000,21294.0
20210911033500,21296.0
20210911034000,21304.0
20210911034500,21252.0
20210911035000,21251.0
20210911035500,21272.0
20210911040000,21292.0
20210911040500,21325.0
20210911041000,21394.0
20210911041500,21406.0
20210911042000,21392.0
20210911042500,21432.0
20210911043000,21511.0
20210911043500,21687.0
20210911044000,21779.0
20210911044500,21811.0
20210911045000,21918.0
20210911045500,22030.0
20210911050000,22109.0
20210911050500,22122.0
20210911051000,22130.0
20210911051500,22214.0
20210911052000,22117.0
20210911052500,22216.0
20210911053000,22303.0
20210911053500,22407.0
20210911054000,22507.0
20210911054500,22592.0
20210911055000,22651.0
20210911055500,22856.0
20210911060000,23002.0
20210911060500,23077.0
20210911061000,23277.0
20210911061500,23563.0
20210911062000,23748.0
20210911062500,23856.0
20210911063000,24055.0
20210911063500,24295.0
20210911064000,24397.0
20210911064500,24472.0
20210911065000,24567.0
20210911065500,24806.0
20210911070000,25029.0
20210911070500,25439.0
20210911071000,25823.0
20210911071500,26092.0
20210911072000,26215.0
20210911072500,26379.0
20210911073000,26504.0
20210911073500,26514.0
20210911074000,26500.0
20210911074500,26597.0
20210911075000,26564.0
20210911075500,26564.0
20210911080000,26629.0
20210911080500,26705.0
20210911081000,26735.0
20210911081500,26758.0
20210911082000,26878.0
20210911082500,26930.0
20210911083000,26887.0
20210911083500,26743.0
20210911084000,26722.0
20210911084500,26747.0
20210911085000,26687.0
20210911085500,26601.0
20210911090000,26495.0
20210911090500,26707.0
20210911091000,26740.0
20210911091500,26690.0
20210911092000,26662.0
20210911092500,26623.0
20210911093000,26553.0
20210911093500,26520.0
20210911094000,26493.0
20210911094500,26475.0
20210911095000,26405.0
20210911095500,26438.0
20210911100000,26404.0
20210911100500,26373.0
20210911101000,26387.0
20210911101500,26315.0
20210911102000,26247.0
20210911102500,26162.0
20210911103000,26179.0
20210911103500,26082.0
20210911104000,25989.0
20210911104500,25966.0
20210911105000,26023.0
20210911105500,26077.0
20210911110000,26075.0
20210911110500,25921.0
20210911111000,25918.0
20210911111500,25873.0
20210911112000,25831.0
20210911112500,25773.0
20210911113000,25690.0
20210911113500,25698.0
20210911114000,25704.0
20210911114500,25710.0
20210911115000,25816.0
20210911115500,25891.0
20210911120000,25800.0
20210911120500,25779.0
20210911121000,25696.0
20210911121500,25559.0
20210911122000,25437.0
20210911122500,25370.0
20210911123000,25243.0
20210911123500,25050.0
20210911124000,24875.0
20210911124500,24655.0
20210911125000,24673.0
20210911125500,24608.0
20210911130000,24476.0
20210911130500,24491.0
20210911131000,24497.0
20210911131500,24374.0
20210911132000,24155.0
20210911132500,23989.0
20210911133000,24052.0
20210911133500,24049.0
20210911134000,23963.0
20210911134500,23986.0
20210911135000,23980.0
20210911135500,23979.0
20210911140000,23928.0
20210911140500,23973.0
20210911141000,23965.0
20210911141500,24047.0
20210911142000,24160.0
20210911142500,24150.0
20210911143000,24219.0
20210911143500,24258.0
20210911144000,24165.0
20210911144500,24268.0
20210911145000,24397.0
20210911145500,24504.0
20210911150000,24668.0
20210911150500,24955.0
20210911151000,25120.0
20210911151500,25188.0
20210911152000,25307.0
20210911152500,25355.0
20210911153000,25315.0
20210911153500,25391.0
20210911154000,25643.0
20210911154500,25883.0
20210911155000,26076.0
20210911155500,26264.0
20210911160000,26496.0
20210911160500,26767.0
20210911161000,27021.0
20210911161500,27248.0
20210911162000,27281.0
20210911162500,27450.0
20210911163000,27724.0
20210911163500,27809.0
20210911164000,27962.0
20210911164500,28045.0
20210911165000,28202.0
20210911165500,28395.0
20210911170000,28521.0
20210911170500,28715.0
20210911171000,28772.0
20210911171500,28881.0
20210911172000,28912.0
20210911172500,28949.0
20210911173000,29084.0
20210911173500,29261.0
